frame,id,x1,y1,x2,y2,xc,yc,class,wave,video,window
172,1,206,320,643,848,424,584,palm,1,wave_train.mp4,10
173,1,266,331,684,848,475,589,palm,1,wave_train.mp4,10
174,1,295,341,697,844,496,592,palm,1,wave_train.mp4,10
175,1,285,334,678,831,481,582,palm,1,wave_train.mp4,10
176,1,234,329,630,826,432,577,palm,1,wave_train.mp4,10
147,1,167,326,615,852,391,589,palm,1,wave_train.mp4,11
148,1,206,337,660,862,433,599,palm,1,wave_train.mp4,11
149,1,269,347,700,859,484,603,palm,1,wave_train.mp4,11
150,1,297,354,711,857,504,605,palm,1,wave_train.mp4,11
151,1,293,347,691,840,492,593,palm,1,wave_train.mp4,11
152,1,251,335,648,831,449,583,palm,1,wave_train.mp4,11
153,1,167,324,587,837,377,580,palm,1,wave_train.mp4,11
154,1,125,311,564,840,344,575,palm,1,wave_train.mp4,11
155,1,147,324,593,853,370,588,palm,1,wave_train.mp4,11
156,1,212,332,650,858,431,595,palm,1,wave_train.mp4,11
157,1,271,345,690,859,480,602,palm,1,wave_train.mp4,11
158,1,302,352,705,854,503,603,palm,1,wave_train.mp4,11
159,1,295,347,688,839,491,593,palm,1,wave_train.mp4,11
160,1,252,336,647,832,449,584,palm,1,wave_train.mp4,11
161,1,183,327,598,833,390,580,palm,1,wave_train.mp4,11
162,1,134,310,567,834,350,572,palm,1,wave_train.mp4,11
163,1,131,310,578,843,354,576,palm,1,wave_train.mp4,11
164,1,189,322,626,850,407,586,palm,1,wave_train.mp4,11
165,1,260,346,669,854,464,600,palm,1,wave_train.mp4,11
166,1,297,353,694,853,495,603,palm,1,wave_train.mp4,11
167,1,303,347,688,838,495,592,palm,1,wave_train.mp4,11
168,1,269,336,654,833,461,584,palm,1,wave_train.mp4,11
169,1,204,330,607,836,405,583,palm,1,wave_train.mp4,11
170,1,151,313,573,835,362,574,palm,1,wave_train.mp4,11
171,1,157,313,598,841,377,577,palm,1,wave_train.mp4,11
172,1,206,320,643,848,424,584,palm,1,wave_train.mp4,11
173,1,266,331,684,848,475,589,palm,1,wave_train.mp4,11
174,1,295,341,697,844,496,592,palm,1,wave_train.mp4,11
175,1,285,334,678,831,481,582,palm,1,wave_train.mp4,11
176,1,234,329,630,826,432,577,palm,1,wave_train.mp4,11
177,1,169,319,580,828,374,573,palm,1,wave_train.mp4,11
178,1,129,306,559,830,344,568,palm,1,wave_train.mp4,11
179,1,146,307,587,839,366,573,palm,1,wave_train.mp4,11
180,1,210,322,641,850,425,586,palm,1,wave_train.mp4,11
181,1,276,334,688,846,482,590,palm,1,wave_train.mp4,11
182,1,311,349,705,845,508,597,palm,1,wave_train.mp4,11
183,1,310,350,692,838,501,594,palm,1,wave_train.mp4,11
184,1,275,334,657,827,466,580,palm,1,wave_train.mp4,11
185,1,209,323,602,824,405,573,palm,1,wave_train.mp4,11
186,1,151,309,569,828,360,568,palm,1,wave_train.mp4,11
157,1,271,345,690,859,480,602,palm,1,wave_train.mp4,12
158,1,302,352,705,854,503,603,palm,1,wave_train.mp4,12
159,1,295,347,688,839,491,593,palm,1,wave_train.mp4,12
160,1,252,336,647,832,449,584,palm,1,wave_train.mp4,12
161,1,183,327,598,833,390,580,palm,1,wave_train.mp4,12
162,1,134,310,567,834,350,572,palm,1,wave_train.mp4,12
163,1,131,310,578,843,354,576,palm,1,wave_train.mp4,12
164,1,189,322,626,850,407,586,palm,1,wave_train.mp4,12
165,1,260,346,669,854,464,600,palm,1,wave_train.mp4,12
166,1,297,353,694,853,495,603,palm,1,wave_train.mp4,12
167,1,303,347,688,838,495,592,palm,1,wave_train.mp4,12
168,1,269,336,654,833,461,584,palm,1,wave_train.mp4,12
169,1,204,330,607,836,405,583,palm,1,wave_train.mp4,12
170,1,151,313,573,835,362,574,palm,1,wave_train.mp4,12
171,1,157,313,598,841,377,577,palm,1,wave_train.mp4,12
172,1,206,320,643,848,424,584,palm,1,wave_train.mp4,12
173,1,266,331,684,848,475,589,palm,1,wave_train.mp4,12
174,1,295,341,697,844,496,592,palm,1,wave_train.mp4,12
175,1,285,334,678,831,481,582,palm,1,wave_train.mp4,12
176,1,234,329,630,826,432,577,palm,1,wave_train.mp4,12
177,1,169,319,580,828,374,573,palm,1,wave_train.mp4,12
178,1,129,306,559,830,344,568,palm,1,wave_train.mp4,12
179,1,146,307,587,839,366,573,palm,1,wave_train.mp4,12
180,1,210,322,641,850,425,586,palm,1,wave_train.mp4,12
181,1,276,334,688,846,482,590,palm,1,wave_train.mp4,12
182,1,311,349,705,845,508,597,palm,1,wave_train.mp4,12
183,1,310,350,692,838,501,594,palm,1,wave_train.mp4,12
184,1,275,334,657,827,466,580,palm,1,wave_train.mp4,12
185,1,209,323,602,824,405,573,palm,1,wave_train.mp4,12
186,1,151,309,569,828,360,568,palm,1,wave_train.mp4,12
187,1,144,311,579,838,361,574,palm,1,wave_train.mp4,12
188,1,203,329,629,848,416,588,palm,1,wave_train.mp4,12
189,1,272,339,678,845,475,592,palm,1,wave_train.mp4,12
190,1,307,349,698,844,502,596,palm,1,wave_train.mp4,12
191,1,311,353,690,839,500,596,palm,1,wave_train.mp4,12
192,1,280,337,658,830,469,583,palm,1,wave_train.mp4,12
193,1,209,326,608,827,408,576,palm,1,wave_train.mp4,12
194,1,158,311,572,827,365,569,palm,1,wave_train.mp4,12
195,1,152,310,580,833,366,571,palm,1,wave_train.mp4,12
196,1,187,313,618,841,402,577,palm,1,wave_train.mp4,12
167,1,303,347,688,838,495,592,palm,1,wave_train.mp4,13
168,1,269,336,654,833,461,584,palm,1,wave_train.mp4,13
169,1,204,330,607,836,405,583,palm,1,wave_train.mp4,13
170,1,151,313,573,835,362,574,palm,1,wave_train.mp4,13
171,1,157,313,598,841,377,577,palm,1,wave_train.mp4,13
172,1,206,320,643,848,424,584,palm,1,wave_train.mp4,13
173,1,266,331,684,848,475,589,palm,1,wave_train.mp4,13
174,1,295,341,697,844,496,592,palm,1,wave_train.mp4,13
175,1,285,334,678,831,481,582,palm,1,wave_train.mp4,13
176,1,234,329,630,826,432,577,palm,1,wave_train.mp4,13
177,1,169,319,580,828,374,573,palm,1,wave_train.mp4,13
178,1,129,306,559,830,344,568,palm,1,wave_train.mp4,13
179,1,146,307,587,839,366,573,palm,1,wave_train.mp4,13
180,1,210,322,641,850,425,586,palm,1,wave_train.mp4,13
181,1,276,334,688,846,482,590,palm,1,wave_train.mp4,13
182,1,311,349,705,845,508,597,palm,1,wave_train.mp4,13
183,1,310,350,692,838,501,594,palm,1,wave_train.mp4,13
184,1,275,334,657,827,466,580,palm,1,wave_train.mp4,13
185,1,209,323,602,824,405,573,palm,1,wave_train.mp4,13
186,1,151,309,569,828,360,568,palm,1,wave_train.mp4,13
187,1,144,311,579,838,361,574,palm,1,wave_train.mp4,13
188,1,203,329,629,848,416,588,palm,1,wave_train.mp4,13
189,1,272,339,678,845,475,592,palm,1,wave_train.mp4,13
190,1,307,349,698,844,502,596,palm,1,wave_train.mp4,13
191,1,311,353,690,839,500,596,palm,1,wave_train.mp4,13
192,1,280,337,658,830,469,583,palm,1,wave_train.mp4,13
193,1,209,326,608,827,408,576,palm,1,wave_train.mp4,13
194,1,158,311,572,827,365,569,palm,1,wave_train.mp4,13
195,1,152,310,580,833,366,571,palm,1,wave_train.mp4,13
196,1,187,313,618,841,402,577,palm,1,wave_train.mp4,13
197,1,265,335,676,852,470,593,palm,1,wave_train.mp4,13
198,1,334,345,723,847,528,596,palm,1,wave_train.mp4,13
199,1,353,351,727,840,540,595,palm,1,wave_train.mp4,13
200,1,320,349,688,832,504,590,palm,1,wave_train.mp4,13
201,1,268,330,639,825,453,577,palm,1,wave_train.mp4,13
202,1,198,328,587,829,392,578,palm,1,wave_train.mp4,13
203,1,158,310,567,827,362,568,palm,1,wave_train.mp4,13
204,1,186,318,605,840,395,579,palm,1,wave_train.mp4,13
205,1,238,326,657,846,447,586,palm,1,wave_train.mp4,13
206,1,299,341,699,845,499,593,palm,1,wave_train.mp4,13
177,1,169,319,580,828,374,573,palm,1,wave_train.mp4,14
178,1,129,306,559,830,344,568,palm,1,wave_train.mp4,14
179,1,146,307,587,839,366,573,palm,1,wave_train.mp4,14
180,1,210,322,641,850,425,586,palm,1,wave_train.mp4,14
181,1,276,334,688,846,482,590,palm,1,wave_train.mp4,14
182,1,311,349,705,845,508,597,palm,1,wave_train.mp4,14
183,1,310,350,692,838,501,594,palm,1,wave_train.mp4,14
184,1,275,334,657,827,466,580,palm,1,wave_train.mp4,14
185,1,209,323,602,824,405,573,palm,1,wave_train.mp4,14
186,1,151,309,569,828,360,568,palm,1,wave_train.mp4,14
187,1,144,311,579,838,361,574,palm,1,wave_train.mp4,14
188,1,203,329,629,848,416,588,palm,1,wave_train.mp4,14
189,1,272,339,678,845,475,592,palm,1,wave_train.mp4,14
190,1,307,349,698,844,502,596,palm,1,wave_train.mp4,14
191,1,311,353,690,839,500,596,palm,1,wave_train.mp4,14
192,1,280,337,658,830,469,583,palm,1,wave_train.mp4,14
193,1,209,326,608,827,408,576,palm,1,wave_train.mp4,14
194,1,158,311,572,827,365,569,palm,1,wave_train.mp4,14
195,1,152,310,580,833,366,571,palm,1,wave_train.mp4,14
196,1,187,313,618,841,402,577,palm,1,wave_train.mp4,14
197,1,265,335,676,852,470,593,palm,1,wave_train.mp4,14
198,1,334,345,723,847,528,596,palm,1,wave_train.mp4,14
199,1,353,351,727,840,540,595,palm,1,wave_train.mp4,14
200,1,320,349,688,832,504,590,palm,1,wave_train.mp4,14
201,1,268,330,639,825,453,577,palm,1,wave_train.mp4,14
202,1,198,328,587,829,392,578,palm,1,wave_train.mp4,14
203,1,158,310,567,827,362,568,palm,1,wave_train.mp4,14
204,1,186,318,605,840,395,579,palm,1,wave_train.mp4,14
205,1,238,326,657,846,447,586,palm,1,wave_train.mp4,14
206,1,299,341,699,845,499,593,palm,1,wave_train.mp4,14
207,1,319,346,706,839,512,592,palm,1,wave_train.mp4,14
208,1,312,330,686,822,499,576,palm,1,wave_train.mp4,14
209,1,252,331,631,822,441,576,palm,1,wave_train.mp4,14
210,1,196,331,590,826,393,578,palm,1,wave_train.mp4,14
211,1,174,325,591,831,382,578,palm,1,wave_train.mp4,14
212,1,214,321,631,833,422,577,palm,1,wave_train.mp4,14
213,1,284,332,681,839,482,585,palm,1,wave_train.mp4,14
214,1,340,341,718,837,529,589,palm,1,wave_train.mp4,14
215,1,351,343,723,832,537,587,palm,1,wave_train.mp4,14
216,1,316,338,684,830,500,584,palm,1,wave_train.mp4,14
187,1,144,311,579,838,361,574,palm,1,wave_train.mp4,15
188,1,203,329,629,848,416,588,palm,1,wave_train.mp4,15
189,1,272,339,678,845,475,592,palm,1,wave_train.mp4,15
190,1,307,349,698,844,502,596,palm,1,wave_train.mp4,15
191,1,311,353,690,839,500,596,palm,1,wave_train.mp4,15
192,1,280,337,658,830,469,583,palm,1,wave_train.mp4,15
193,1,209,326,608,827,408,576,palm,1,wave_train.mp4,15
194,1,158,311,572,827,365,569,palm,1,wave_train.mp4,15
195,1,152,310,580,833,366,571,palm,1,wave_train.mp4,15
196,1,187,313,618,841,402,577,palm,1,wave_train.mp4,15
197,1,265,335,676,852,470,593,palm,1,wave_train.mp4,15
198,1,334,345,723,847,528,596,palm,1,wave_train.mp4,15
199,1,353,351,727,840,540,595,palm,1,wave_train.mp4,15
200,1,320,349,688,832,504,590,palm,1,wave_train.mp4,15
201,1,268,330,639,825,453,577,palm,1,wave_train.mp4,15
202,1,198,328,587,829,392,578,palm,1,wave_train.mp4,15
203,1,158,310,567,827,362,568,palm,1,wave_train.mp4,15
204,1,186,318,605,840,395,579,palm,1,wave_train.mp4,15
205,1,238,326,657,846,447,586,palm,1,wave_train.mp4,15
206,1,299,341,699,845,499,593,palm,1,wave_train.mp4,15
207,1,319,346,706,839,512,592,palm,1,wave_train.mp4,15
208,1,312,330,686,822,499,576,palm,1,wave_train.mp4,15
209,1,252,331,631,822,441,576,palm,1,wave_train.mp4,15
210,1,196,331,590,826,393,578,palm,1,wave_train.mp4,15
211,1,174,325,591,831,382,578,palm,1,wave_train.mp4,15
212,1,214,321,631,833,422,577,palm,1,wave_train.mp4,15
213,1,284,332,681,839,482,585,palm,1,wave_train.mp4,15
214,1,340,341,718,837,529,589,palm,1,wave_train.mp4,15
215,1,351,343,723,832,537,587,palm,1,wave_train.mp4,15
216,1,316,338,684,830,500,584,palm,1,wave_train.mp4,15
217,1,264,327,639,824,451,575,palm,1,wave_train.mp4,15
218,1,200,334,589,831,394,582,palm,1,wave_train.mp4,15
219,1,168,311,574,825,371,568,palm,1,wave_train.mp4,15
220,1,187,303,607,831,397,567,palm,1,wave_train.mp4,15
221,1,256,324,662,845,459,584,palm,1,wave_train.mp4,15
222,1,325,336,713,842,519,589,palm,1,wave_train.mp4,15
223,1,350,343,724,838,537,590,palm,1,wave_train.mp4,15
224,1,317,335,687,830,502,582,palm,1,wave_train.mp4,15
225,1,262,319,636,824,449,571,palm,1,wave_train.mp4,15
226,1,194,314,581,825,387,569,palm,1,wave_train.mp4,15
197,1,265,335,676,852,470,593,palm,1,wave_train.mp4,16
198,1,334,345,723,847,528,596,palm,1,wave_train.mp4,16
199,1,353,351,727,840,540,595,palm,1,wave_train.mp4,16
200,1,320,349,688,832,504,590,palm,1,wave_train.mp4,16
201,1,268,330,639,825,453,577,palm,1,wave_train.mp4,16
202,1,198,328,587,829,392,578,palm,1,wave_train.mp4,16
203,1,158,310,567,827,362,568,palm,1,wave_train.mp4,16
204,1,186,318,605,840,395,579,palm,1,wave_train.mp4,16
205,1,238,326,657,846,447,586,palm,1,wave_train.mp4,16
206,1,299,341,699,845,499,593,palm,1,wave_train.mp4,16
207,1,319,346,706,839,512,592,palm,1,wave_train.mp4,16
208,1,312,330,686,822,499,576,palm,1,wave_train.mp4,16
209,1,252,331,631,822,441,576,palm,1,wave_train.mp4,16
210,1,196,331,590,826,393,578,palm,1,wave_train.mp4,16
211,1,174,325,591,831,382,578,palm,1,wave_train.mp4,16
212,1,214,321,631,833,422,577,palm,1,wave_train.mp4,16
213,1,284,332,681,839,482,585,palm,1,wave_train.mp4,16
214,1,340,341,718,837,529,589,palm,1,wave_train.mp4,16
215,1,351,343,723,832,537,587,palm,1,wave_train.mp4,16
216,1,316,338,684,830,500,584,palm,1,wave_train.mp4,16
217,1,264,327,639,824,451,575,palm,1,wave_train.mp4,16
218,1,200,334,589,831,394,582,palm,1,wave_train.mp4,16
219,1,168,311,574,825,371,568,palm,1,wave_train.mp4,16
220,1,187,303,607,831,397,567,palm,1,wave_train.mp4,16
221,1,256,324,662,845,459,584,palm,1,wave_train.mp4,16
222,1,325,336,713,842,519,589,palm,1,wave_train.mp4,16
223,1,350,343,724,838,537,590,palm,1,wave_train.mp4,16
224,1,317,335,687,830,502,582,palm,1,wave_train.mp4,16
225,1,262,319,636,824,449,571,palm,1,wave_train.mp4,16
226,1,194,314,581,825,387,569,palm,1,wave_train.mp4,16
227,1,161,317,563,834,362,575,palm,1,wave_train.mp4,16
228,1,194,304,603,833,398,568,palm,1,wave_train.mp4,16
229,1,250,313,657,841,453,577,palm,1,wave_train.mp4,16
230,1,324,329,715,842,519,585,palm,1,wave_train.mp4,16
231,1,353,341,733,842,543,591,palm,1,wave_train.mp4,16
232,1,337,343,712,834,524,588,palm,1,wave_train.mp4,16
233,1,284,332,663,828,473,580,palm,1,wave_train.mp4,16
234,1,213,318,611,829,412,573,palm,1,wave_train.mp4,16
235,1,167,304,580,826,373,565,palm,1,wave_train.mp4,16
236,1,191,299,607,831,399,565,palm,1,wave_train.mp4,16
431,3,1161,418,1392,627,1276,522,palm,1,wave_train.mp4,17
432,3,1128,382,1387,626,1257,504,palm,1,wave_train.mp4,17
454,3,1122,339,1430,638,1276,488,palm,1,wave_train.mp4,17
455,3,1143,311,1447,614,1295,462,palm,1,wave_train.mp4,17
456,3,1163,296,1471,605,1317,450,palm,1,wave_train.mp4,17
457,3,1159,293,1471,609,1315,451,palm,1,wave_train.mp4,17
458,3,1137,300,1447,624,1292,462,palm,1,wave_train.mp4,17
459,3,1124,311,1428,635,1276,473,palm,1,wave_train.mp4,17
460,3,1135,300,1438,624,1286,462,palm,1,wave_train.mp4,17
461,3,1168,286,1475,610,1321,448,palm,1,wave_train.mp4,17
462,3,1191,279,1501,605,1346,442,palm,1,wave_train.mp4,17
463,3,1183,282,1496,609,1339,445,palm,1,wave_train.mp4,17
464,3,1154,294,1468,622,1311,458,palm,1,wave_train.mp4,17
465,3,1163,290,1474,615,1318,452,palm,1,wave_train.mp4,17
466,3,1201,282,1517,604,1359,443,palm,1,wave_train.mp4,17
467,3,1209,280,1532,604,1370,442,palm,1,wave_train.mp4,17
468,3,1173,289,1493,612,1333,450,palm,1,wave_train.mp4,17
469,3,1143,299,1455,619,1299,459,palm,1,wave_train.mp4,17
470,3,1159,292,1468,609,1313,450,palm,1,wave_train.mp4,17
471,3,1198,282,1512,599,1355,440,palm,1,wave_train.mp4,17
472,3,1201,286,1514,601,1357,443,palm,1,wave_train.mp4,17
473,3,1156,290,1470,611,1313,450,palm,1,wave_train.mp4,17
474,3,1137,302,1444,620,1290,461,palm,1,wave_train.mp4,17
475,3,1164,291,1471,609,1317,450,palm,1,wave_train.mp4,17
476,3,1197,280,1509,601,1353,440,palm,1,wave_train.mp4,17
477,3,1175,286,1488,607,1331,446,palm,1,wave_train.mp4,17
478,3,1144,296,1455,616,1299,456,palm,1,wave_train.mp4,17
479,3,1135,301,1439,616,1287,458,palm,1,wave_train.mp4,17
480,3,1181,288,1485,600,1333,444,palm,1,wave_train.mp4,17
481,3,1203,280,1511,594,1357,437,palm,1,wave_train.mp4,17
482,3,1179,281,1492,600,1335,440,palm,1,wave_train.mp4,17
483,3,1140,297,1448,615,1294,456,palm,1,wave_train.mp4,17
484,3,1134,302,1436,613,1285,457,palm,1,wave_train.mp4,17
485,3,1172,287,1476,598,1324,442,palm,1,wave_train.mp4,17
486,3,1191,282,1498,595,1344,438,palm,1,wave_train.mp4,17
487,3,1163,289,1472,601,1317,445,palm,1,wave_train.mp4,17
488,3,1129,306,1430,613,1279,459,palm,1,wave_train.mp4,17
489,3,1132,306,1428,607,1280,456,palm,1,wave_train.mp4,17
490,3,1176,292,1471,592,1323,442,palm,1,wave_train.mp4,17
491,3,1188,286,1487,589,1337,437,palm,1,wave_train.mp4,17
462,3,1191,279,1501,605,1346,442,palm,1,wave_train.mp4,18
463,3,1183,282,1496,609,1339,445,palm,1,wave_train.mp4,18
464,3,1154,294,1468,622,1311,458,palm,1,wave_train.mp4,18
465,3,1163,290,1474,615,1318,452,palm,1,wave_train.mp4,18
466,3,1201,282,1517,604,1359,443,palm,1,wave_train.mp4,18
467,3,1209,280,1532,604,1370,442,palm,1,wave_train.mp4,18
468,3,1173,289,1493,612,1333,450,palm,1,wave_train.mp4,18
469,3,1143,299,1455,619,1299,459,palm,1,wave_train.mp4,18
470,3,1159,292,1468,609,1313,450,palm,1,wave_train.mp4,18
471,3,1198,282,1512,599,1355,440,palm,1,wave_train.mp4,18
472,3,1201,286,1514,601,1357,443,palm,1,wave_train.mp4,18
473,3,1156,290,1470,611,1313,450,palm,1,wave_train.mp4,18
474,3,1137,302,1444,620,1290,461,palm,1,wave_train.mp4,18
475,3,1164,291,1471,609,1317,450,palm,1,wave_train.mp4,18
476,3,1197,280,1509,601,1353,440,palm,1,wave_train.mp4,18
477,3,1175,286,1488,607,1331,446,palm,1,wave_train.mp4,18
478,3,1144,296,1455,616,1299,456,palm,1,wave_train.mp4,18
479,3,1135,301,1439,616,1287,458,palm,1,wave_train.mp4,18
480,3,1181,288,1485,600,1333,444,palm,1,wave_train.mp4,18
481,3,1203,280,1511,594,1357,437,palm,1,wave_train.mp4,18
482,3,1179,281,1492,600,1335,440,palm,1,wave_train.mp4,18
483,3,1140,297,1448,615,1294,456,palm,1,wave_train.mp4,18
484,3,1134,302,1436,613,1285,457,palm,1,wave_train.mp4,18
485,3,1172,287,1476,598,1324,442,palm,1,wave_train.mp4,18
486,3,1191,282,1498,595,1344,438,palm,1,wave_train.mp4,18
487,3,1163,289,1472,601,1317,445,palm,1,wave_train.mp4,18
488,3,1129,306,1430,613,1279,459,palm,1,wave_train.mp4,18
489,3,1132,306,1428,607,1280,456,palm,1,wave_train.mp4,18
490,3,1176,292,1471,592,1323,442,palm,1,wave_train.mp4,18
491,3,1188,286,1487,589,1337,437,palm,1,wave_train.mp4,18
492,3,1150,294,1450,601,1300,447,palm,1,wave_train.mp4,18
493,3,1119,312,1412,618,1265,465,palm,1,wave_train.mp4,18
494,3,1172,293,1467,596,1319,444,palm,1,wave_train.mp4,18
495,3,1193,287,1491,591,1342,439,palm,1,wave_train.mp4,18
496,3,1147,297,1447,606,1297,451,palm,1,wave_train.mp4,18
497,3,1122,306,1418,612,1270,459,palm,1,wave_train.mp4,18
498,3,1134,294,1432,600,1283,447,palm,1,wave_train.mp4,18
499,3,1183,274,1489,586,1336,430,palm,1,wave_train.mp4,18
500,3,1172,276,1483,592,1327,434,palm,1,wave_train.mp4,18
501,3,1121,297,1427,613,1274,455,palm,1,wave_train.mp4,18
472,3,1201,286,1514,601,1357,443,palm,1,wave_train.mp4,19
473,3,1156,290,1470,611,1313,450,palm,1,wave_train.mp4,19
474,3,1137,302,1444,620,1290,461,palm,1,wave_train.mp4,19
475,3,1164,291,1471,609,1317,450,palm,1,wave_train.mp4,19
476,3,1197,280,1509,601,1353,440,palm,1,wave_train.mp4,19
477,3,1175,286,1488,607,1331,446,palm,1,wave_train.mp4,19
478,3,1144,296,1455,616,1299,456,palm,1,wave_train.mp4,19
479,3,1135,301,1439,616,1287,458,palm,1,wave_train.mp4,19
480,3,1181,288,1485,600,1333,444,palm,1,wave_train.mp4,19
481,3,1203,280,1511,594,1357,437,palm,1,wave_train.mp4,19
482,3,1179,281,1492,600,1335,440,palm,1,wave_train.mp4,19
483,3,1140,297,1448,615,1294,456,palm,1,wave_train.mp4,19
484,3,1134,302,1436,613,1285,457,palm,1,wave_train.mp4,19
485,3,1172,287,1476,598,1324,442,palm,1,wave_train.mp4,19
486,3,1191,282,1498,595,1344,438,palm,1,wave_train.mp4,19
487,3,1163,289,1472,601,1317,445,palm,1,wave_train.mp4,19
488,3,1129,306,1430,613,1279,459,palm,1,wave_train.mp4,19
489,3,1132,306,1428,607,1280,456,palm,1,wave_train.mp4,19
490,3,1176,292,1471,592,1323,442,palm,1,wave_train.mp4,19
491,3,1188,286,1487,589,1337,437,palm,1,wave_train.mp4,19
492,3,1150,294,1450,601,1300,447,palm,1,wave_train.mp4,19
493,3,1119,312,1412,618,1265,465,palm,1,wave_train.mp4,19
494,3,1172,293,1467,596,1319,444,palm,1,wave_train.mp4,19
495,3,1193,287,1491,591,1342,439,palm,1,wave_train.mp4,19
496,3,1147,297,1447,606,1297,451,palm,1,wave_train.mp4,19
497,3,1122,306,1418,612,1270,459,palm,1,wave_train.mp4,19
498,3,1134,294,1432,600,1283,447,palm,1,wave_train.mp4,19
499,3,1183,274,1489,586,1336,430,palm,1,wave_train.mp4,19
500,3,1172,276,1483,592,1327,434,palm,1,wave_train.mp4,19
501,3,1121,297,1427,613,1274,455,palm,1,wave_train.mp4,19
502,3,1098,313,1402,627,1250,470,palm,1,wave_train.mp4,19
503,3,1119,297,1418,605,1268,451,palm,1,wave_train.mp4,19
504,3,1158,282,1464,592,1311,437,palm,1,wave_train.mp4,19
505,3,1141,279,1453,594,1297,436,palm,1,wave_train.mp4,19
506,3,1110,297,1415,610,1262,453,palm,1,wave_train.mp4,19
507,3,1115,299,1411,606,1263,452,palm,1,wave_train.mp4,19
508,3,1141,279,1441,588,1291,433,palm,1,wave_train.mp4,19
509,3,1162,272,1471,586,1316,429,palm,1,wave_train.mp4,19
510,3,1137,281,1442,595,1289,438,palm,1,wave_train.mp4,19
511,3,1103,301,1406,614,1254,457,palm,1,wave_train.mp4,19
482,3,1179,281,1492,600,1335,440,palm,1,wave_train.mp4,20
483,3,1140,297,1448,615,1294,456,palm,1,wave_train.mp4,20
484,3,1134,302,1436,613,1285,457,palm,1,wave_train.mp4,20
485,3,1172,287,1476,598,1324,442,palm,1,wave_train.mp4,20
486,3,1191,282,1498,595,1344,438,palm,1,wave_train.mp4,20
487,3,1163,289,1472,601,1317,445,palm,1,wave_train.mp4,20
488,3,1129,306,1430,613,1279,459,palm,1,wave_train.mp4,20
489,3,1132,306,1428,607,1280,456,palm,1,wave_train.mp4,20
490,3,1176,292,1471,592,1323,442,palm,1,wave_train.mp4,20
491,3,1188,286,1487,589,1337,437,palm,1,wave_train.mp4,20
492,3,1150,294,1450,601,1300,447,palm,1,wave_train.mp4,20
493,3,1119,312,1412,618,1265,465,palm,1,wave_train.mp4,20
494,3,1172,293,1467,596,1319,444,palm,1,wave_train.mp4,20
495,3,1193,287,1491,591,1342,439,palm,1,wave_train.mp4,20
496,3,1147,297,1447,606,1297,451,palm,1,wave_train.mp4,20
497,3,1122,306,1418,612,1270,459,palm,1,wave_train.mp4,20
498,3,1134,294,1432,600,1283,447,palm,1,wave_train.mp4,20
499,3,1183,274,1489,586,1336,430,palm,1,wave_train.mp4,20
500,3,1172,276,1483,592,1327,434,palm,1,wave_train.mp4,20
501,3,1121,297,1427,613,1274,455,palm,1,wave_train.mp4,20
502,3,1098,313,1402,627,1250,470,palm,1,wave_train.mp4,20
